"y","z[0]","z[1]","z[2]","z[3]","z[4]","z[5]","z[6]","z[7]","z[8]","z[9]","z[10]","z[11]","z[12]","z[13]","z[14]","z[15]","z[16]","z[17]","z[18]","z[19]","z[20]","z[21]","z[22]","z[23]","z[24]","z[25]","z[26]","z[27]","z[28]","z[29]","z[30]","z[31]","z[32]","z[33]","z[34]","z[35]","z[36]","z[37]","z[38]","z[39]","z[40]","z[41]","z[42]","z[43]","z[44]","z[45]","z[46]","z[47]","z[48]","z[49]","z[50]","z[51]","z[52]","z[53]"
"BRSK2","0.004824120603015075","0.00763819095477387","0.006256281407035176","0.007160804020100502","0.0264321608040201","0.04185929648241206","0.009246231155778896","0.15173366834170854","0.25954773869346737","0.16020100502512563","0.9311557788944724","1.0","0.40688442211055276","0.36381909547738694","0.18964824120603016","0.1792964824120603","0.19087939698492462","0.1407035175879397","0.12512562814070352","0.11321608040201006","0.005477386934673367","0.0007035175879396985","0.00035175879396984926","0.008944723618090452","0.02123115577889447","0.028542713567839193","0.014120603015075377","0.022110552763819097","0.004422110552763819","0.01693467336683417","0.02763819095477387","0.004773869346733668","0.002814070351758794","0.002462311557788945","0.003241206030150754","0.0006532663316582914","0.004371859296482412","0.002914572864321608","0.001256281407035176","0.07045226130653266","0.007688442211055277","0.25100502512562817","0.1536180904522613","0.012311557788944725","0.002311557788944724","0.0024120603015075374","0.00864321608040201","0.004874371859296483","0.008341708542713568","0.11306532663316583","0.012763819095477387","0.01615577889447236","0.007788944723618091","0.00035175879396984926"
"MAST1","0.0008818342151675485","0.0009406231628453851","0.005349794238683128","0.002175191064079953","0.0017048794826572604","0.0030570252792475015","0.004291593180482069","0.08615520282186949","0.17275132275132274","0.039329805996472664","0.8371546149323927","1.0","0.3791887125220459","0.28865373309817755","0.09729570840681953","0.20214579659024104","0.052292768959435625","0.029218106995884775","0.023927101704879484","0.06290417401528513","0.001646090534979424","0.0014697236919459142","0.004644326866549089","0.001763668430335097","0.0027336860670194004","0.013580246913580247","0.0069370958259847145","0.005291005291005292","0.0025279247501469723","0.005702527924750147","0.003527336860670194","0.0012345679012345679","0.00047031158142269255","0.0007642563198118754","0.0017048794826572608","0.0024691358024691358","0.001646090534979424","0.004320987654320988","0.0003527336860670194","0.001940035273368607","0.007466196355085245","0.003174603174603175","0.21840094062316284","0.004409171075837742","0.029688418577307467","0.036037624926513814","0.003997648442092887","0.001646090534979424","0.0049382716049382715","0.07419165196942974","0.0021164021164021165","0.0027630805408583184","0.003615520282186949","0.0007642563198118754"
"MAST2","0.23857811455315356","0.17038110095832404","0.12759081791843102","0.40817918431022954","0.3119567639848451","0.3339647871629151","0.5733229329173167","0.09794963227100512","0.136394027189659","0.08307332293291732","0.2450412302206374","0.25874749275685316","0.17149543124582128","0.1571205705371072","0.0931580120347671","0.1656451972364609","0.0879206596835302","0.06953420993982617","0.13594829507466014","0.13026521060842433","0.2474927568531313","0.21127702250947183","0.11589034989971028","0.5542678850011143","0.6938934700245153","0.4079563182527301","0.4268999331401828","0.59204368174727","0.1415199465121462","0.5783374192110542","0.37686650323155785","0.34934254513037666","0.3296746155560508","0.09382661020726543","0.10580566079786051","0.09845108090037889","0.26064185424559844","0.20542678850011148","1.0","0.45030086917762424","0.6351125473590372","0.04351459772676622","0.36717182973033213","0.4909739246712726","0.16737240918208157","0.17026966792957432","0.3447737909516381","0.08390907064854024","0.11522175172721195","0.939268999331402","0.21640294183195902","0.6445843548027635","0.34867394695787834","0.022286605749944285"
"MAST3","0.07070334133284105","0.08325641498984677","0.07799520029536643","0.2721063319180358","0.23084733247184785","0.2625069226509138","0.07421081779582794","0.34474801550673806","0.4872623223186266","0.47406313457633376","0.0230755030459664","0.038397637068488095","1.0","0.7223555473509323","0.4133284105593502","0.22844748015506738","0.5608270260291675","0.37862285397821677","0.19346501753738232","0.16909728632084178","0.06941111316226693","0.06018091194388037","0.21201772198633928","0.191618977293705","0.2152482924127746","0.07790289828318257","0.11740815949787704","0.08731770352593687","0.04892006645744877","0.08048735462433082","0.17445080302750599","0.03729001292228171","0.020583348717002035","0.08214879084364039","0.060642422004799704","0.10642422004799704","0.17491231308842534","0.07734908621007937","0.01809119438803766","0.18903452095255677","0.12931511906959572","0.14740631345763336","0.3169651098393945","0.10633191803581317","0.10522429388960679","0.13439172973970834","0.22134022521690971","0.3328410559350194","0.05722724755399668","0.09691711279305888","0.10134760937788444","0.12386930035074765","0.09350193834225586","0.3439172973970832"
"MERTK","0.4270357098727295","0.30446064500185344","1.0","0.593970097615223","0.5069813419004078","0.8298529593475842","0.41517360682070925","0.15223032250092672","0.21351785493636474","0.2867910539972816","0.05708637093784752","0.09613246015074756","0.23897195106882488","0.20635116767576916","0.1018163845298406","0.09230198937353268","0.21512418139132583","0.2187075250216236","0.07240825404670703","0.09341406153465957","0.3217595452860496","0.00308908933646361","0.012974175213147164","0.3237365624613863","0.3741505004324725","0.24737427406400592","0.22402075868034105","0.42036327690596814","0.0929198072408254","0.27777091313480784","0.5362659088100827","0.09193129865315705","0.050537501544544665","0.12504633634004694","0.12591128135425675","0.10255776597059187","0.3678487581860867","0.13060669714568143","0.03286791053997282","0.3842827134560731","0.2944519955517113","0.10008649450142099","0.36821944890646235","0.3163227480538737","0.1110836525392314","0.13863832942048684","0.3316446311627332","0.6981341900407759","0.23897195106882488","0.6155937229704682","0.3054491535895218","0.3342394662053626","0.2387248239219078","0.02520696898554306"
"RPS6KA5","0.24244966442953023","0.15016778523489932","0.04446308724832215","0.09312080536912752","0.12458053691275167","0.20134228187919462","0.5595637583892618","0.1572986577181208","0.17659395973154363","0.3049496644295302","0.8221476510067115","0.7424496644295302","0.19546979865771813","0.22231543624161074","0.17701342281879193","0.19421140939597314","0.337248322147651","0.19463087248322147","0.4916107382550336","0.2231543624161074","0.3171140939597315","0.060402684563758385","0.11409395973154364","0.32969798657718125","0.2713926174496645","0.5302013422818792","0.41862416107382555","0.7726510067114095","0.23238255033557048","1.0","0.42785234899328856","0.12416107382550336","0.0738255033557047","0.053691275167785234","0.10109060402684564","0.028942953020134225","0.1858221476510067","0.40562080536912754","0.36241610738255037","0.5796979865771812","0.3074664429530201","0.045302013422818796","0.25419463087248323","0.2307046979865772","0.29068791946308725","0.3196308724832215","0.38926174496644295","0.17701342281879193","0.273489932885906","0.25922818791946306","0.21895973154362416","0.41484899328859065","0.3859060402684564","0.03691275167785235"
"RIOK3","0.47174447174447176","0.36140272503908866","0.2670873352691534","0.40328344873799415","0.41908644181371457","0.46403841858387307","0.5149653786017422","0.0950413223140496","0.10682376591467502","0.10224480679026134","0.3813937904846995","0.3026580299307572","0.12329685056957783","0.1530042439133348","0.1102300647755193","0.14864864864864866","0.1014630332812151","0.09660486933214206","0.2720571811480902","0.1441813714540987","0.4179137815501452","0.3980902389993298","0.6353026580299307","0.4644851463033281","0.43455438909984356","0.3327004690641054","0.40043555952646864","0.3496761224033951","1.0","0.33627429081974536","0.4239446057627876","0.241568014295287","0.16702032611123518","0.20772838954657136","0.23509046236318962","0.2923274514183605","0.5294281885190976","0.4424838061201697","0.43019879383515747","0.4809023899932991","0.35481349117712757","0.2024234978780433","0.36017422381058745","0.3903283448737994","0.6273174000446727","0.6315613133794952","0.45655572928300203","0.3666517757426848","0.26881840518204153","0.5033504578959124","0.42718338172883624","0.4052378825106097","0.8417467053830691","0.26747822202367655"
"SGK3","0.275297619047619","0.2361111111111111","0.18551587301587302","0.3472222222222222","0.2725694444444445","0.27033730158730157","0.1775793650793651","0.2738095238095238","0.24404761904761904","0.5114087301587302","0.10615079365079366","0.10912698412698414","0.24503968253968256","0.25148809523809523","0.2901785714285714","0.2435515873015873","0.5302579365079365","0.41815476190476186","1.0","0.40277777777777773","0.3715277777777778","0.2160218253968254","0.07390873015873016","0.38541666666666663","0.3886408730158731","0.1974206349206349","0.2487599206349206","0.18700396825396826","0.17311507936507936","0.17063492063492064","0.308531746031746","0.10515873015873016","0.06547619047619048","0.19543650793650794","0.13368055555555558","0.20138888888888887","0.3454861111111111","0.24131944444444445","0.06944444444444443","0.4211309523809524","0.2847222222222222","0.24255952380952378","0.41815476190476186","0.2961309523809524","0.41121031746031744","0.3874007936507936","0.2628968253968254","0.25049603174603174","0.18353174603174605","0.37351190476190477","0.404265873015873","0.2961309523809524","0.33134920634920634","0.05555555555555556"
"MAP2K2","0.36556603773584906","0.3405660377358491","0.4399656946826758","0.3434819897084048","0.33128216123499143","0.29798456260720413","0.43567753001715265","0.3222341337907376","0.3990137221269297","0.3325257289879931","0.5784734133790738","0.6024871355060034","0.5072898799313894","0.5008576329331046","0.3188679245283019","0.36513722126929676","0.3350986277873071","0.32054030874785594","0.3072041166380789","0.3141080617495712","0.355360205831904","0.548885077186964","0.5222984562607205","0.5227272727272728","0.48284734133790735","0.426843910806175","0.45175814751286447","0.37800171526586623","0.46526586620926247","0.38066037735849056","0.4339622641509434","0.275171526586621","0.27877358490566034","0.2404373927958834","0.2862135506003431","0.2282161234991424","0.4035806174957119","0.3530874785591767","0.516295025728988","0.4751286449399657","0.4616209262435678","0.2421097770154374","0.5518867924528301","0.5347341337907376","0.4246355060034306","0.4485420240137221","0.483704974271012","0.48413379073756435","0.31046312178387653","1.0","0.45969125214408235","0.4929245283018868","0.42898799313893654","0.2894082332761578"
"MAP2K1","0.5100522048206154","0.3806508941463957","0.27774075308230595","0.4822281461734977","0.4027546373431079","0.4710652004887259","0.299566811062979","0.34644007553037875","0.6020215483727647","0.43402199266911035","0.9626791069643452","0.5220482061535043","0.42274797289792293","1.0","0.4094190825280462","0.391314006442297","0.7926246806620016","0.29912251471731643","0.29778962568032874","0.20537598578251692","0.3286682217038765","0.39942241475063867","0.7950683105631458","0.35377096523381096","0.3334999444629568","0.286348994779518","0.24153060091080752","0.27957347550816397","0.43163389981117406","0.2789070309896701","0.31678329445740305","0.19948905920248808","0.15861379540153284","0.17827390869710097","0.2726868821503943","0.29195823614350774","0.416250138842608","0.2731311784960569","0.41997112073753196","0.3859824502943463","0.2746862157058758","0.08897034321892702","0.3128957014328557","0.2640231034099744","0.22825724758413862","0.2378096190158836","0.27935132733533263","0.33810951904920583","0.17449738975896925","0.20126624458513828","0.2553593246695546","0.34955014995001665","0.36565589248028435","0.12662445851382872"
"PRKACA","0.43463768115942025","0.405","0.7684782608695652","0.5855797101449276","0.48456521739130437","0.6455797101449275","0.3813768115942029","0.21655797101449273","0.33793478260869564","0.22061594202898552","0.6882608695652174","0.6220289855072464","0.41847826086956524","0.511304347826087","0.24036231884057974","0.391304347826087","0.23931159420289855","0.18043478260869564","0.23724637681159422","0.23652173913043478","0.37717391304347825","0.3942753623188405","0.19304347826086957","0.3908695652173913","0.44804347826086954","0.42746376811594206","0.2658695652173913","0.46144927536231883","0.24420289855072466","0.4723188405797102","0.5014492753623189","0.6885507246376811","0.6283333333333334","0.14942028985507247","0.20010869565217393","0.2256159420289855","0.37778985507246376","0.2711231884057971","1.0","0.36130434782608695","0.7365942028985508","0.09442028985507248","0.5732608695652174","0.3134782608695652","0.2516666666666667","0.28833333333333333","0.22891304347826086","0.5389130434782609","0.15978260869565217","0.5710869565217391","0.348695652173913","0.47652173913043483","0.33144927536231883","0.253768115942029"
